amount,payment_method,failure_code,retry_count,customer_history,recovered
20756.49,VISA,INVALID_CARD,4,NEGATIVE,0
15206.59,MASTERCARD,FUNDS_UNAVAILABLE,1,NEUTRAL,0
40622.41,AMEX,DO_NOT_HONOR,2,NEGATIVE,0
36998.25,UPI,FUNDS_UNAVAILABLE,0,POSITIVE,1
39573.37,UPI,INVALID_CARD,4,NEGATIVE,0
8348.62,AMEX,FUNDS_UNAVAILABLE,0,NEUTRAL,0
13965.33,AMEX,INSUFFICIENT_FUNDS,0,POSITIVE,1
30700.46,MASTERCARD,INSUFFICIENT_FUNDS,4,POSITIVE,0
325.57,UPI,EXPIRED_CARD,2,POSITIVE,1
29420.62,AMEX,FUNDS_UNAVAILABLE,0,NEGATIVE,0
29416.99,UPI,DO_NOT_HONOR,3,NEUTRAL,1
38751.75,AMEX,INSUFFICIENT_FUNDS,0,POSITIVE,1
8217.69,AMEX,INVALID_CARD,1,NEGATIVE,0
4296.63,MASTERCARD,EXPIRED_CARD,0,POSITIVE,0
2737.69,WALLET,TIMEOUT,0,POSITIVE,1
5203.91,WALLET,TIMEOUT,0,POSITIVE,1
3311.6,MASTERCARD,INSUFFICIENT_FUNDS,4,NEUTRAL,0
29692.89,WALLET,DO_NOT_HONOR,0,POSITIVE,1
1815.2,VISA,EXPIRED_CARD,2,NEUTRAL,0
12186.95,UPI,INSUFFICIENT_FUNDS,4,NEUTRAL,0
27827.84,VISA,INSUFFICIENT_FUNDS,3,POSITIVE,0
47007.36,WALLET,DO_NOT_HONOR,4,NEUTRAL,1
32471.11,UPI,NETWORK_ERROR,2,POSITIVE,1
4036.66,UPI,NETWORK_ERROR,1,NEUTRAL,1
35367.21,VISA,FRAUD_REVIEW,1,NEGATIVE,0
43387.97,UPI,DO_NOT_HONOR,3,POSITIVE,0
30017.47,VISA,EXPIRED_CARD,3,POSITIVE,0
5468.02,VISA,INSUFFICIENT_FUNDS,4,NEUTRAL,0
7900.51,MASTERCARD,TIMEOUT,2,NEUTRAL,1
6206.6,MASTERCARD,FRAUD_REVIEW,2,POSITIVE,1
43939.67,WALLET,INSUFFICIENT_FUNDS,0,POSITIVE,1
27442.09,WALLET,NETWORK_ERROR,2,NEUTRAL,0
25124.96,VISA,FUNDS_UNAVAILABLE,2,NEGATIVE,0
9868.9,MASTERCARD,EXPIRED_CARD,3,POSITIVE,1
41247.18,UPI,DO_NOT_HONOR,3,NEGATIVE,0
19244.85,AMEX,FRAUD_REVIEW,2,NEUTRAL,0
1192.17,UPI,NETWORK_ERROR,0,NEUTRAL,1
6096.03,WALLET,NETWORK_ERROR,1,POSITIVE,1
36842.83,UPI,INVALID_CARD,1,NEUTRAL,1
24121.07,VISA,EXPIRED_CARD,1,NEUTRAL,1
47062.64,WALLET,INVALID_CARD,1,NEUTRAL,0
35200.25,VISA,EXPIRED_CARD,4,POSITIVE,0
42792.92,WALLET,INSUFFICIENT_FUNDS,1,POSITIVE,1
45661.16,UPI,INSUFFICIENT_FUNDS,0,NEUTRAL,0
2533.17,VISA,NETWORK_ERROR,0,NEUTRAL,1
18363.47,WALLET,TIMEOUT,2,NEUTRAL,0
12404.39,WALLET,NETWORK_ERROR,1,NEUTRAL,1
4854.93,AMEX,DO_NOT_HONOR,0,NEUTRAL,0
21146.43,MASTERCARD,FRAUD_REVIEW,4,NEGATIVE,0
42805.03,VISA,NETWORK_ERROR,3,POSITIVE,0
16183.39,VISA,FUNDS_UNAVAILABLE,4,POSITIVE,0
45398.85,AMEX,INSUFFICIENT_FUNDS,1,POSITIVE,1
38300.83,UPI,INSUFFICIENT_FUNDS,2,NEUTRAL,1
18943.75,VISA,FRAUD_REVIEW,1,POSITIVE,0
1139.27,AMEX,INVALID_CARD,3,NEGATIVE,0
18616.62,AMEX,TIMEOUT,3,NEUTRAL,1
18033.53,UPI,INSUFFICIENT_FUNDS,0,NEUTRAL,1
41380.12,UPI,INSUFFICIENT_FUNDS,2,NEUTRAL,0
37784.0,UPI,EXPIRED_CARD,3,NEGATIVE,0
10982.35,UPI,NETWORK_ERROR,2,POSITIVE,1
38860.57,UPI,INVALID_CARD,0,NEUTRAL,0
16351.02,UPI,FUNDS_UNAVAILABLE,3,POSITIVE,1
8803.36,AMEX,TIMEOUT,4,NEUTRAL,0
44696.45,MASTERCARD,INVALID_CARD,0,NEUTRAL,0
12683.45,VISA,FRAUD_REVIEW,3,NEGATIVE,0
24016.09,VISA,EXPIRED_CARD,2,POSITIVE,0
48351.38,UPI,FRAUD_REVIEW,3,NEGATIVE,0
30266.35,MASTERCARD,TIMEOUT,4,NEUTRAL,0
20440.56,VISA,INVALID_CARD,4,NEGATIVE,0
29647.82,MASTERCARD,FUNDS_UNAVAILABLE,0,NEGATIVE,1
18651.71,MASTERCARD,INVALID_CARD,0,NEUTRAL,0
34427.75,WALLET,FUNDS_UNAVAILABLE,3,POSITIVE,0
37161.74,AMEX,FRAUD_REVIEW,3,NEUTRAL,0
15850.68,AMEX,TIMEOUT,3,POSITIVE,0
25109.54,UPI,FRAUD_REVIEW,2,NEUTRAL,0
21929.44,VISA,DO_NOT_HONOR,1,NEGATIVE,1
42284.9,UPI,EXPIRED_CARD,3,NEGATIVE,0
22880.99,MASTERCARD,FUNDS_UNAVAILABLE,0,NEGATIVE,1
47195.91,MASTERCARD,FRAUD_REVIEW,0,POSITIVE,0
41828.65,AMEX,FRAUD_REVIEW,3,NEGATIVE,0
24692.63,UPI,FUNDS_UNAVAILABLE,0,NEUTRAL,1
44175.44,AMEX,INSUFFICIENT_FUNDS,2,NEUTRAL,0
20326.59,WALLET,EXPIRED_CARD,0,NEUTRAL,1
5357.55,UPI,DO_NOT_HONOR,1,NEGATIVE,0
9122.73,VISA,FUNDS_UNAVAILABLE,3,NEGATIVE,0
892.93,AMEX,FUNDS_UNAVAILABLE,3,NEUTRAL,0
4056.12,UPI,DO_NOT_HONOR,0,NEUTRAL,1
44375.55,VISA,EXPIRED_CARD,0,NEUTRAL,0
22393.28,VISA,NETWORK_ERROR,0,POSITIVE,1
10074.57,MASTERCARD,TIMEOUT,3,POSITIVE,1
14127.22,WALLET,EXPIRED_CARD,0,NEUTRAL,1
14076.13,UPI,TIMEOUT,1,NEGATIVE,1
11270.16,WALLET,DO_NOT_HONOR,3,NEUTRAL,1
7982.43,AMEX,NETWORK_ERROR,0,NEGATIVE,0
36960.37,MASTERCARD,FUNDS_UNAVAILABLE,3,NEGATIVE,0
37953.91,MASTERCARD,INSUFFICIENT_FUNDS,1,NEGATIVE,1
19503.31,AMEX,DO_NOT_HONOR,2,NEGATIVE,0
3163.08,UPI,TIMEOUT,3,NEUTRAL,0
41238.33,UPI,FUNDS_UNAVAILABLE,4,NEGATIVE,0
48866.08,WALLET,FRAUD_REVIEW,2,NEGATIVE,0
29401.93,VISA,FRAUD_REVIEW,0,NEGATIVE,0
21855.48,VISA,TIMEOUT,3,NEUTRAL,0
42355.08,VISA,FUNDS_UNAVAILABLE,0,NEGATIVE,1
35800.45,VISA,FUNDS_UNAVAILABLE,4,POSITIVE,1
38628.03,AMEX,INVALID_CARD,1,NEGATIVE,1
13100.59,WALLET,DO_NOT_HONOR,4,POSITIVE,1
8012.5,MASTERCARD,EXPIRED_CARD,1,POSITIVE,1
8555.08,AMEX,INSUFFICIENT_FUNDS,0,POSITIVE,1
45312.24,AMEX,NETWORK_ERROR,0,POSITIVE,1
36523.39,AMEX,INVALID_CARD,2,NEGATIVE,0
1862.83,UPI,INVALID_CARD,1,NEGATIVE,0
38833.09,MASTERCARD,FUNDS_UNAVAILABLE,2,POSITIVE,1
8327.93,UPI,FUNDS_UNAVAILABLE,0,NEGATIVE,1
28303.67,WALLET,EXPIRED_CARD,0,POSITIVE,0
39475.28,AMEX,INSUFFICIENT_FUNDS,1,NEGATIVE,1
39047.77,WALLET,TIMEOUT,2,NEGATIVE,0
6868.09,VISA,INSUFFICIENT_FUNDS,1,POSITIVE,0
20194.13,VISA,FRAUD_REVIEW,3,NEUTRAL,0
14037.19,VISA,DO_NOT_HONOR,3,POSITIVE,0
43374.82,VISA,EXPIRED_CARD,3,NEUTRAL,0
39882.13,WALLET,FUNDS_UNAVAILABLE,1,NEUTRAL,1
35208.93,VISA,FRAUD_REVIEW,2,POSITIVE,0
6579.82,UPI,INVALID_CARD,3,NEUTRAL,0
42681.74,UPI,INVALID_CARD,3,POSITIVE,0
7264.98,VISA,TIMEOUT,0,NEUTRAL,0
11582.72,VISA,FUNDS_UNAVAILABLE,4,NEUTRAL,0
7043.94,VISA,EXPIRED_CARD,1,NEGATIVE,1
17820.88,MASTERCARD,NETWORK_ERROR,2,POSITIVE,1
13691.11,MASTERCARD,INSUFFICIENT_FUNDS,4,NEGATIVE,0
12040.59,VISA,FRAUD_REVIEW,3,NEGATIVE,0
7154.95,UPI,FUNDS_UNAVAILABLE,2,NEGATIVE,0
43026.48,MASTERCARD,INSUFFICIENT_FUNDS,4,NEGATIVE,0
40968.2,AMEX,INSUFFICIENT_FUNDS,4,POSITIVE,0
48462.53,AMEX,FRAUD_REVIEW,3,POSITIVE,0
31775.56,WALLET,EXPIRED_CARD,1,POSITIVE,0
29527.8,WALLET,TIMEOUT,2,POSITIVE,1
30952.06,VISA,FUNDS_UNAVAILABLE,2,NEUTRAL,0
33342.51,UPI,INVALID_CARD,0,NEGATIVE,0
25272.12,AMEX,EXPIRED_CARD,4,POSITIVE,0
16167.82,UPI,FRAUD_REVIEW,1,NEUTRAL,0
1095.88,WALLET,INVALID_CARD,3,NEUTRAL,0
29308.15,MASTERCARD,NETWORK_ERROR,2,POSITIVE,0
31954.87,AMEX,NETWORK_ERROR,0,NEGATIVE,1
27861.37,MASTERCARD,FUNDS_UNAVAILABLE,2,POSITIVE,0
26757.53,AMEX,TIMEOUT,1,NEUTRAL,1
27713.04,MASTERCARD,INVALID_CARD,1,NEGATIVE,1
42583.87,MASTERCARD,FUNDS_UNAVAILABLE,1,NEUTRAL,1
28572.63,MASTERCARD,DO_NOT_HONOR,0,NEGATIVE,0
20991.77,MASTERCARD,FRAUD_REVIEW,0,POSITIVE,0
212.29,AMEX,DO_NOT_HONOR,4,NEUTRAL,0
9418.55,UPI,INVALID_CARD,0,POSITIVE,0
30803.26,VISA,INSUFFICIENT_FUNDS,4,POSITIVE,1
38198.17,WALLET,FUNDS_UNAVAILABLE,1,POSITIVE,1
23291.28,VISA,EXPIRED_CARD,3,POSITIVE,0
21109.63,VISA,FUNDS_UNAVAILABLE,3,NEUTRAL,0
16154.47,AMEX,TIMEOUT,0,NEGATIVE,0
41581.48,VISA,FRAUD_REVIEW,3,POSITIVE,0
11075.75,WALLET,NETWORK_ERROR,0,POSITIVE,1
11567.8,MASTERCARD,EXPIRED_CARD,2,NEUTRAL,1
41342.89,MASTERCARD,EXPIRED_CARD,0,POSITIVE,0
44325.74,UPI,INSUFFICIENT_FUNDS,0,NEGATIVE,0
30937.46,AMEX,INSUFFICIENT_FUNDS,3,NEUTRAL,1
10162.47,VISA,TIMEOUT,2,NEUTRAL,0
14527.73,MASTERCARD,FRAUD_REVIEW,1,NEUTRAL,0
44759.03,WALLET,NETWORK_ERROR,3,NEUTRAL,0
37652.18,UPI,EXPIRED_CARD,2,NEGATIVE,0
31259.05,VISA,INVALID_CARD,3,POSITIVE,0
42945.73,VISA,FRAUD_REVIEW,0,POSITIVE,0
24821.83,WALLET,EXPIRED_CARD,1,NEUTRAL,0
2250.58,MASTERCARD,INVALID_CARD,4,POSITIVE,0
13477.11,AMEX,INSUFFICIENT_FUNDS,3,POSITIVE,1
17398.45,AMEX,EXPIRED_CARD,4,NEUTRAL,0
22542.04,VISA,FUNDS_UNAVAILABLE,2,NEUTRAL,0
18612.21,MASTERCARD,TIMEOUT,1,NEUTRAL,1
2264.83,UPI,FUNDS_UNAVAILABLE,1,NEGATIVE,0
35363.67,VISA,DO_NOT_HONOR,0,NEGATIVE,1
25142.82,AMEX,NETWORK_ERROR,3,NEGATIVE,0
8884.18,UPI,INVALID_CARD,1,NEUTRAL,0
30249.61,VISA,EXPIRED_CARD,3,NEGATIVE,0
33663.69,VISA,INVALID_CARD,3,NEGATIVE,0
36904.55,AMEX,EXPIRED_CARD,3,NEGATIVE,0
26223.0,AMEX,EXPIRED_CARD,3,POSITIVE,0
18883.79,WALLET,FRAUD_REVIEW,2,NEUTRAL,0
20821.87,UPI,FUNDS_UNAVAILABLE,3,POSITIVE,1
46245.89,VISA,NETWORK_ERROR,2,NEGATIVE,1
18763.8,WALLET,DO_NOT_HONOR,0,POSITIVE,1
46240.24,MASTERCARD,INSUFFICIENT_FUNDS,0,NEGATIVE,1
2242.28,UPI,TIMEOUT,0,NEUTRAL,0
18294.38,UPI,DO_NOT_HONOR,2,POSITIVE,1
12549.34,AMEX,TIMEOUT,4,NEGATIVE,0
1547.08,UPI,FRAUD_REVIEW,1,POSITIVE,0
23655.96,VISA,FUNDS_UNAVAILABLE,1,NEGATIVE,1
20633.57,UPI,INVALID_CARD,0,NEGATIVE,1
25692.66,WALLET,TIMEOUT,2,POSITIVE,1
16608.62,WALLET,DO_NOT_HONOR,3,NEUTRAL,0
28717.53,MASTERCARD,INVALID_CARD,1,NEGATIVE,0
30972.28,WALLET,FRAUD_REVIEW,3,POSITIVE,0
15882.65,AMEX,DO_NOT_HONOR,2,NEGATIVE,1
41456.1,UPI,DO_NOT_HONOR,2,NEGATIVE,0
21244.85,VISA,TIMEOUT,3,POSITIVE,1
10455.45,VISA,INSUFFICIENT_FUNDS,3,POSITIVE,0
48115.43,VISA,FRAUD_REVIEW,1,NEGATIVE,0
38383.54,WALLET,INSUFFICIENT_FUNDS,4,NEGATIVE,0
24628.8,WALLET,FUNDS_UNAVAILABLE,3,NEGATIVE,0
44201.75,MASTERCARD,EXPIRED_CARD,3,POSITIVE,0
45738.12,VISA,TIMEOUT,2,NEGATIVE,1
20380.21,AMEX,FUNDS_UNAVAILABLE,0,POSITIVE,1
29649.65,MASTERCARD,INSUFFICIENT_FUNDS,1,NEUTRAL,1
49480.44,WALLET,DO_NOT_HONOR,0,NEUTRAL,1
28365.92,UPI,FRAUD_REVIEW,0,NEUTRAL,0
3362.77,AMEX,FRAUD_REVIEW,1,POSITIVE,0
49812.46,WALLET,FUNDS_UNAVAILABLE,2,POSITIVE,1
25728.96,AMEX,EXPIRED_CARD,0,NEGATIVE,1
43603.95,VISA,FRAUD_REVIEW,4,POSITIVE,0
25199.5,VISA,TIMEOUT,3,NEGATIVE,0
11245.34,VISA,NETWORK_ERROR,4,NEGATIVE,0
37979.45,VISA,INSUFFICIENT_FUNDS,3,NEGATIVE,0
44147.72,WALLET,FUNDS_UNAVAILABLE,4,POSITIVE,1
10145.72,UPI,DO_NOT_HONOR,0,NEUTRAL,1
30034.04,MASTERCARD,TIMEOUT,2,POSITIVE,1
2586.62,VISA,DO_NOT_HONOR,4,NEGATIVE,0
48054.8,VISA,FRAUD_REVIEW,1,NEUTRAL,0
8447.1,UPI,FUNDS_UNAVAILABLE,2,NEUTRAL,0
16447.2,VISA,DO_NOT_HONOR,3,POSITIVE,1
33056.6,AMEX,FUNDS_UNAVAILABLE,3,NEGATIVE,0
3948.05,WALLET,DO_NOT_HONOR,3,NEGATIVE,0
36017.77,UPI,INSUFFICIENT_FUNDS,1,NEUTRAL,1
6795.1,WALLET,DO_NOT_HONOR,4,POSITIVE,0
12157.37,VISA,FRAUD_REVIEW,0,NEGATIVE,0
8926.47,UPI,EXPIRED_CARD,2,NEUTRAL,0
16437.97,WALLET,TIMEOUT,1,NEGATIVE,1
49916.33,UPI,DO_NOT_HONOR,0,POSITIVE,1
37369.66,MASTERCARD,INVALID_CARD,1,NEGATIVE,0
10904.49,WALLET,DO_NOT_HONOR,4,POSITIVE,0
7979.26,MASTERCARD,FRAUD_REVIEW,2,POSITIVE,1
27655.72,AMEX,FRAUD_REVIEW,3,NEGATIVE,0
30580.23,UPI,DO_NOT_HONOR,1,NEUTRAL,1
16048.6,AMEX,DO_NOT_HONOR,2,NEUTRAL,1
38252.09,AMEX,INSUFFICIENT_FUNDS,4,NEUTRAL,0
38988.45,AMEX,DO_NOT_HONOR,1,NEUTRAL,0
13744.47,WALLET,FUNDS_UNAVAILABLE,0,NEUTRAL,0
28583.79,UPI,EXPIRED_CARD,4,NEUTRAL,0
35672.55,UPI,FUNDS_UNAVAILABLE,1,POSITIVE,1
2114.33,UPI,FRAUD_REVIEW,4,NEGATIVE,0
20506.08,WALLET,INSUFFICIENT_FUNDS,1,NEUTRAL,0
28433.99,UPI,FUNDS_UNAVAILABLE,1,NEGATIVE,1
12977.3,WALLET,TIMEOUT,1,POSITIVE,0
28271.04,MASTERCARD,DO_NOT_HONOR,3,NEUTRAL,0
48331.62,WALLET,TIMEOUT,1,POSITIVE,0
18972.38,WALLET,FUNDS_UNAVAILABLE,4,NEGATIVE,0
47577.19,WALLET,EXPIRED_CARD,1,NEUTRAL,0
36793.23,UPI,FRAUD_REVIEW,3,NEUTRAL,0
18734.01,UPI,DO_NOT_HONOR,2,POSITIVE,1
26354.55,VISA,INVALID_CARD,4,POSITIVE,1
10167.07,WALLET,EXPIRED_CARD,4,POSITIVE,1
6477.53,VISA,DO_NOT_HONOR,0,POSITIVE,1
2673.58,UPI,TIMEOUT,1,NEGATIVE,0
47205.97,AMEX,EXPIRED_CARD,0,NEUTRAL,0
28288.35,MASTERCARD,INVALID_CARD,0,POSITIVE,1
40614.06,UPI,NETWORK_ERROR,1,NEGATIVE,0
23609.85,VISA,TIMEOUT,2,NEGATIVE,0
8156.49,MASTERCARD,INVALID_CARD,0,NEUTRAL,0
35529.16,MASTERCARD,DO_NOT_HONOR,4,POSITIVE,1
41616.21,VISA,FRAUD_REVIEW,3,NEUTRAL,0
40059.9,WALLET,INVALID_CARD,4,NEGATIVE,0
45785.61,WALLET,DO_NOT_HONOR,2,NEUTRAL,1
43991.47,VISA,FRAUD_REVIEW,2,POSITIVE,0
338.35,WALLET,TIMEOUT,3,POSITIVE,0
21644.55,AMEX,FRAUD_REVIEW,1,NEGATIVE,0
32169.37,AMEX,DO_NOT_HONOR,2,POSITIVE,0
15506.21,AMEX,INSUFFICIENT_FUNDS,1,NEUTRAL,1
3812.62,MASTERCARD,FRAUD_REVIEW,4,NEUTRAL,0
5027.27,VISA,FRAUD_REVIEW,3,NEUTRAL,0
8644.0,UPI,NETWORK_ERROR,0,POSITIVE,1
37926.95,MASTERCARD,DO_NOT_HONOR,1,NEGATIVE,1
31176.28,WALLET,INSUFFICIENT_FUNDS,4,POSITIVE,0
9830.14,UPI,DO_NOT_HONOR,1,NEUTRAL,0
40556.18,AMEX,INVALID_CARD,3,NEUTRAL,0
204.25,AMEX,FRAUD_REVIEW,3,POSITIVE,0
47946.7,UPI,FUNDS_UNAVAILABLE,1,NEUTRAL,0
46165.65,VISA,FRAUD_REVIEW,3,NEUTRAL,0
37901.37,VISA,FRAUD_REVIEW,0,NEGATIVE,0
39106.19,AMEX,INSUFFICIENT_FUNDS,3,NEGATIVE,0
32939.02,WALLET,NETWORK_ERROR,0,NEUTRAL,1
9790.77,AMEX,DO_NOT_HONOR,4,POSITIVE,0
17830.08,VISA,NETWORK_ERROR,2,NEGATIVE,0
36500.2,VISA,NETWORK_ERROR,3,NEUTRAL,0
40078.18,UPI,NETWORK_ERROR,1,NEGATIVE,0
46106.91,VISA,FRAUD_REVIEW,3,POSITIVE,0
763.13,MASTERCARD,DO_NOT_HONOR,2,NEUTRAL,0
6038.04,AMEX,DO_NOT_HONOR,1,NEGATIVE,0
35649.79,MASTERCARD,FUNDS_UNAVAILABLE,0,NEGATIVE,1
10608.5,UPI,TIMEOUT,1,NEGATIVE,0
12079.66,AMEX,TIMEOUT,2,NEGATIVE,0
37238.41,UPI,DO_NOT_HONOR,1,NEUTRAL,1
30482.41,AMEX,INSUFFICIENT_FUNDS,3,NEUTRAL,0
35522.84,MASTERCARD,EXPIRED_CARD,1,NEUTRAL,0
6781.13,VISA,EXPIRED_CARD,4,NEUTRAL,0
42530.21,WALLET,DO_NOT_HONOR,3,NEUTRAL,1
36047.75,WALLET,FRAUD_REVIEW,0,NEGATIVE,0
48956.59,VISA,INSUFFICIENT_FUNDS,4,NEGATIVE,0
31534.23,AMEX,EXPIRED_CARD,0,POSITIVE,1
42836.71,MASTERCARD,TIMEOUT,3,POSITIVE,1
26948.27,WALLET,NETWORK_ERROR,4,POSITIVE,1
40057.06,MASTERCARD,FUNDS_UNAVAILABLE,0,POSITIVE,1
20283.24,AMEX,FRAUD_REVIEW,1,POSITIVE,1
11449.34,UPI,DO_NOT_HONOR,3,NEUTRAL,0
18295.25,AMEX,INVALID_CARD,3,NEGATIVE,0
39539.97,WALLET,FUNDS_UNAVAILABLE,1,POSITIVE,1
3363.47,UPI,INSUFFICIENT_FUNDS,4,NEGATIVE,0
12345.27,AMEX,TIMEOUT,3,NEUTRAL,0
6787.07,UPI,FUNDS_UNAVAILABLE,1,NEUTRAL,0
28895.66,VISA,NETWORK_ERROR,1,POSITIVE,1
19341.49,WALLET,INVALID_CARD,0,POSITIVE,1
40685.14,UPI,DO_NOT_HONOR,1,NEUTRAL,1
2611.25,VISA,TIMEOUT,1,POSITIVE,1
12087.56,VISA,NETWORK_ERROR,0,POSITIVE,1
44377.55,VISA,TIMEOUT,2,POSITIVE,1
29470.86,VISA,EXPIRED_CARD,4,POSITIVE,0
49424.14,VISA,EXPIRED_CARD,0,POSITIVE,1
1360.61,AMEX,NETWORK_ERROR,1,NEGATIVE,1
47149.34,AMEX,FRAUD_REVIEW,4,NEUTRAL,0
5783.27,MASTERCARD,TIMEOUT,0,POSITIVE,1
26765.62,VISA,FUNDS_UNAVAILABLE,3,NEUTRAL,0
47386.61,AMEX,NETWORK_ERROR,2,NEUTRAL,0
29608.69,MASTERCARD,DO_NOT_HONOR,2,NEUTRAL,0
48139.69,AMEX,INVALID_CARD,2,POSITIVE,0
6392.91,VISA,INSUFFICIENT_FUNDS,4,NEGATIVE,0
31536.67,WALLET,EXPIRED_CARD,2,NEUTRAL,0
20027.22,UPI,FUNDS_UNAVAILABLE,1,NEGATIVE,0
18675.54,VISA,FRAUD_REVIEW,4,NEUTRAL,0
35030.69,UPI,DO_NOT_HONOR,1,NEUTRAL,1
21115.95,MASTERCARD,INVALID_CARD,4,NEUTRAL,1
722.15,UPI,FUNDS_UNAVAILABLE,3,NEUTRAL,1
9997.67,VISA,NETWORK_ERROR,4,NEUTRAL,1
18848.05,MASTERCARD,DO_NOT_HONOR,0,NEUTRAL,1
36346.62,VISA,TIMEOUT,3,POSITIVE,1
2887.64,WALLET,FRAUD_REVIEW,4,POSITIVE,0
9126.29,AMEX,INSUFFICIENT_FUNDS,1,POSITIVE,1
15518.02,WALLET,INVALID_CARD,0,NEGATIVE,0
13357.88,AMEX,EXPIRED_CARD,0,NEGATIVE,0
34780.95,UPI,DO_NOT_HONOR,2,NEGATIVE,0
28718.94,VISA,TIMEOUT,3,NEGATIVE,0
42411.1,UPI,EXPIRED_CARD,3,NEUTRAL,0
6328.16,MASTERCARD,EXPIRED_CARD,2,NEGATIVE,0
13339.39,WALLET,FRAUD_REVIEW,3,NEGATIVE,0
18837.91,UPI,DO_NOT_HONOR,1,POSITIVE,0
34764.44,UPI,INSUFFICIENT_FUNDS,4,NEUTRAL,0
497.76,VISA,FUNDS_UNAVAILABLE,1,POSITIVE,1
21737.84,MASTERCARD,EXPIRED_CARD,1,POSITIVE,0
30264.48,UPI,EXPIRED_CARD,1,POSITIVE,0
43058.43,AMEX,INVALID_CARD,0,POSITIVE,0
46093.66,AMEX,EXPIRED_CARD,1,NEUTRAL,0
44809.32,UPI,TIMEOUT,4,NEGATIVE,0
13062.71,UPI,FRAUD_REVIEW,1,NEGATIVE,0
8140.79,WALLET,NETWORK_ERROR,1,POSITIVE,1
34363.32,VISA,INSUFFICIENT_FUNDS,2,NEGATIVE,0
3449.88,WALLET,EXPIRED_CARD,1,POSITIVE,1
14808.09,MASTERCARD,INVALID_CARD,3,NEGATIVE,0
29631.28,MASTERCARD,DO_NOT_HONOR,3,NEUTRAL,0
43128.48,AMEX,INVALID_CARD,2,POSITIVE,0
3067.43,UPI,NETWORK_ERROR,3,NEGATIVE,0
31192.32,MASTERCARD,EXPIRED_CARD,0,POSITIVE,1
41650.45,AMEX,EXPIRED_CARD,1,NEGATIVE,0
38718.15,UPI,FUNDS_UNAVAILABLE,1,NEUTRAL,1
23449.73,MASTERCARD,INSUFFICIENT_FUNDS,3,NEGATIVE,0
48012.51,UPI,TIMEOUT,2,NEGATIVE,0
46290.55,UPI,DO_NOT_HONOR,1,NEGATIVE,1
12054.4,VISA,NETWORK_ERROR,4,NEUTRAL,1
25270.48,AMEX,FUNDS_UNAVAILABLE,2,POSITIVE,0
2072.16,UPI,INVALID_CARD,0,POSITIVE,0
13658.38,UPI,FRAUD_REVIEW,2,NEGATIVE,0
22781.47,MASTERCARD,NETWORK_ERROR,4,POSITIVE,0
21599.06,MASTERCARD,DO_NOT_HONOR,0,POSITIVE,1
9707.33,WALLET,NETWORK_ERROR,3,NEUTRAL,0
36500.64,AMEX,FRAUD_REVIEW,2,NEUTRAL,0
32355.31,MASTERCARD,INSUFFICIENT_FUNDS,4,POSITIVE,0
35009.34,WALLET,FRAUD_REVIEW,4,NEGATIVE,0
42137.25,WALLET,INSUFFICIENT_FUNDS,2,NEGATIVE,0
25403.09,VISA,NETWORK_ERROR,2,POSITIVE,0
29941.33,MASTERCARD,FUNDS_UNAVAILABLE,3,NEUTRAL,0
6552.44,MASTERCARD,INVALID_CARD,3,POSITIVE,1
8016.03,WALLET,INSUFFICIENT_FUNDS,0,NEUTRAL,1
28206.77,AMEX,EXPIRED_CARD,2,POSITIVE,1
3847.06,UPI,TIMEOUT,1,POSITIVE,0
40867.7,WALLET,INVALID_CARD,3,NEUTRAL,0
44497.28,MASTERCARD,NETWORK_ERROR,3,NEGATIVE,0
25299.98,UPI,INSUFFICIENT_FUNDS,4,NEGATIVE,0
45467.87,MASTERCARD,EXPIRED_CARD,3,NEGATIVE,0
32516.79,VISA,NETWORK_ERROR,4,NEUTRAL,1
26203.4,UPI,INSUFFICIENT_FUNDS,1,NEGATIVE,0
28861.62,AMEX,TIMEOUT,2,NEUTRAL,0
28832.73,WALLET,INVALID_CARD,3,POSITIVE,0
16363.45,UPI,FRAUD_REVIEW,4,NEUTRAL,0
39879.63,MASTERCARD,EXPIRED_CARD,0,NEGATIVE,0
22349.75,MASTERCARD,TIMEOUT,0,POSITIVE,1
3155.83,MASTERCARD,TIMEOUT,0,NEUTRAL,1
568.97,UPI,NETWORK_ERROR,2,NEUTRAL,0
34282.31,UPI,INVALID_CARD,2,NEUTRAL,0
26232.38,UPI,NETWORK_ERROR,2,NEUTRAL,0
17732.84,MASTERCARD,INVALID_CARD,3,NEUTRAL,0
541.06,UPI,FRAUD_REVIEW,2,NEGATIVE,0
20863.26,WALLET,FUNDS_UNAVAILABLE,2,NEGATIVE,1
3750.3,UPI,NETWORK_ERROR,2,NEUTRAL,1
8921.23,AMEX,INVALID_CARD,2,POSITIVE,0
29518.68,UPI,INVALID_CARD,0,POSITIVE,0
41692.76,MASTERCARD,TIMEOUT,4,NEUTRAL,1
38821.47,AMEX,FRAUD_REVIEW,0,NEGATIVE,0
1190.02,MASTERCARD,TIMEOUT,1,POSITIVE,0
15055.29,AMEX,FUNDS_UNAVAILABLE,1,NEGATIVE,0
3226.0,VISA,NETWORK_ERROR,0,NEGATIVE,0
26826.77,VISA,INVALID_CARD,0,POSITIVE,1
29003.64,WALLET,TIMEOUT,0,NEGATIVE,0
24342.59,WALLET,FRAUD_REVIEW,1,NEUTRAL,0
